external_id,siret
cc03b47d-754b-4266-964f-8540fa1453d9,
cc040160-987c-49a7-a04a-4485e316d32d,
cc5abe24-c06f-496a-ab3e-a1dd1d5b904f,
cddaa39a-407a-4fff-a1f5-edb73469029f,
cf912fe7-8974-4b97-b632-aad923e4f31a,
cff60525-565f-4357-947f-aaebfa48144c,
d012c24d-7053-44ad-8e0e-d3a6875d5952,13002009200016
d169aecb-ae43-45ca-911e-97eba3f3ee24,
d1a459b0-4f94-405c-b68a-50b34a8ae68d,
d1c9dde1-e4a4-4dd6-b0b2-4a953031fea8,
d27344b2-edf4-4835-b4a1-abd43e452386,16002307300010
d2d5b079-abd0-441a-8abc-cea5a569c15c,13000970700014
d2e705de-1b55-4e5b-a95d-5e314944edf6,
d3154629-2f61-4a34-90f6-3f55ac9c5d95,18000501900047
d34619e3-0ecd-4131-95f5-5b275646110f,
d3c8b823-f1c6-44dc-9ffd-63581eb81f9f,
d3e9e65f-5099-48a3-9582-5ce724a43570,
d4e56e49-7b09-4d06-b015-b162817fe69b,
d4fb8db2-9c59-4a6d-86c3-f26bcc0501d9,
d5a39d0e-1840-400c-8f13-3a770780d8fc,
d6a10c71-2576-4857-9d1e-eabb2d9a531f,
deb4a2ad-3dcf-4853-b061-7542d23f3554,
1491fb2f-70b9-4d40-81de-280a04d2de4e,13002470600017
d7150ab4-e94f-429d-9eda-c66a8fe6c93f,
d75bb388-c89d-4903-9e8b-11142eff38a3,90244559200014
d7e2f419-b93c-4e8a-938b-5897f8b1daa5,13002195900015
d7f05c68-5103-4bab-a8ab-cc1e35890c8e,
d846aeb3-7e5a-4b22-a823-3d745dde03fe,
d85e4489-bf20-469b-a41a-c74f4ada3af1,
d886e04e-b4ad-4f72-8a74-41969fc5fe31,19860856400375
d8db252b-0878-4563-afd9-c74c052d481b,85329362900020
d91f0427-141b-4bca-8a82-341671f4e34b,
d939e421-d92e-4cb5-9f07-24f173ff1022,83467365900027
d93f7574-3e41-45e7-bc60-4811853e42dd,
d98696fe-e62c-4810-b32c-52826f3c30df,
db429bef-eacf-4d71-950a-7a6d81f5c205,
db701521-2492-4b10-bc77-b0dc493f4a7d,44501915100031
dc06ced3-b1e6-4e46-9d90-26515a3566c0,
ddcc3aec-f35f-4a36-8352-2ec2c6598581,
df9353dc-507e-452c-bac1-d56c7e2ece94,
dfe39402-656b-496d-85a7-6abcd18792b9,
e0e8ae20-244b-4072-abbd-b7aa989b39fa,
e0fa4fbd-aebf-439b-b0f2-32fc270f1509,
e25c668a-1c47-40ac-870e-76c1b9686b8b,
e264411c-9519-4daa-b988-124199b05eef,
e4895382-ac60-42ef-921e-78a715d6c1eb,
e4de1885-edb6-4fb8-b339-91d2a66d077c,
e54a1a6b-2afe-4c99-9cec-35c9f5b3889d,
e563ffaf-432e-4b56-8989-58c4a0433f88,
e6f20f34-a7bc-4bdf-8464-8e9b42979894,83187861600018
e6f61ea8-93e8-4d52-a4fb-229284c7cbc5,
e77a678c-f58f-4d49-ab16-bbf77ab965fc,
e8bcf24c-0ac5-4aaa-bda0-76d87cb55cf3,
e8eca453-99e9-48ee-9a1e-11dc6911d5fe,
e9b6dcec-f4f3-4608-a6ef-b1d2833ae156,12000101100010
ea0b4951-44fc-4ee6-9511-666bd4f13c59,
ea36c3c7-8962-4fc9-a295-998b8ff16007,30499299300028
eb070702-5a2c-4bd6-9324-0125c967a3ec,
ebb94177-493c-4147-8284-9d4f9486c9d2,
ebc39a34-8ad2-46c8-864a-a96a859c1141,
ebe27d94-d634-428a-93c8-d1ac932b1bac,
ec2b7b60-d780-43c9-9e18-0225173cfca6,
ec8b0e2e-ca26-4f63-9bec-9c6a33fa9075,
ecceccff-cef2-4a16-a74d-1efe08750e3d,
ed0194bc-5105-4493-856d-4477fc20c5bb,
eda04eb7-5daa-400d-8677-e092895e2c6b,
edb404c3-afed-4745-b050-40795ad00dfb,
ee35572b-25e5-4ada-b303-eed6a8afcd06,
efe8f4c2-bab3-48be-9e4f-0c54b7d4b93b,
f0727c77-7c47-4799-a001-eeb5d64e79ef,19753471200017
f17eb89c-6d2e-41ce-bc20-5c158a52300c,12004305400010
f19302ac-95d0-4597-b1d0-74ef8f63990b,
f1f8a544-01df-4d99-867f-5302ffe21433,
2df60727-ba29-46e4-babe-bedfd538b586,13002651100019
f22a431a-1775-4bf4-a3d0-fe1e831d8157,
f36b758b-b89e-4bdc-bad6-ad5ef76c61f6,90991222200017
f37229fc-43ea-405a-9666-5979e20408f8,
f3b17245-6e67-4fec-9ecc-c0735178b200,
f3b207d5-621c-499e-8c28-c9cbf7e1a8fa,53339922600018
f3d019eb-100b-4124-abed-e05bde3f8d20,35232055000028
f3d44cfe-dd5b-4ec6-9c06-97c3eb5747c6,
f3f83f82-71bb-4606-ad88-a42022da4bbe,
f43cbfee-3a8b-409f-9e31-ff0222b2a994,11000709300039
f4d645a3-17b0-47fe-af5a-b289a1b934f1,
f581c65b-c380-472c-b8e2-18b3dca262db,
f5b7cb47-0207-4a01-acad-73e24af24744,39108309400022
f5dfe0ee-fb5d-4cf9-80e4-55fada197297,
f615b6dd-a1d1-4b93-9831-242b14d90ec7,
f642c5d7-756f-4b43-80e0-eeaefd0f7b9a,
f6951046-2f5c-4602-8bd7-17d722aba32b,
f6d38468-d59e-42c0-9d54-1f8e573c1250,
f7b4d2e3-c1a2-4480-99a3-b4b77407d147,34475776000048
f7ba959c-e825-42be-ac29-26eacca01db6,17751224100015
f8477e13-e70b-451e-8285-c8c771eb3389,
f853bbf1-44aa-41f4-b425-abf2b4aca36f,
f88f21c1-812d-481a-9f9f-83470d47a672,12000019500012
f8d40fed-7410-40ea-81d0-3095f6ede6b5,38883310500017
f98ac269-48eb-47c5-a8b0-f5eee9032038,
f9fe0512-d3eb-46c2-8701-8c856b3da007,
facdac87-4a85-4952-99f7-2876de681dab,
faddcc86-3708-4861-ae2a-3902588383ce,
faf02e11-5202-41ee-8c2e-9f0870143df9,
fbb1fa70-1ddf-444e-b248-cd23aa0bfdd1,
fc553c55-d95c-4259-a7b3-84f27a3e07f1,
675e7f2c-d43b-48b0-a0f2-7c115beb84d1,
fbeab3a5-9fce-4561-9560-3a308ed586f3,
fc0c04ba-ff00-4929-95c0-2deae123a1b6,13002535600010
fc20507a-d0d6-415f-bdb8-f4b7c7ff87a6,
fd5110d2-4ab8-4db8-98b7-6edbac9b487b,
fda3aaf8-e3cd-4712-a4ae-88c9bfdbfd3e,
fe7b6803-daea-4eee-80be-f4031a9b73af,39267050100049
ffb97111-deb7-4e73-8a9d-9581c1ddf1e4,
001b277c-5cf3-4dda-b0e3-3d5b4c48fc9b,
006a0e0c-2e3d-473b-8777-a9edc040dc9c,
00c5a774-2c6d-4c50-803d-0d9a43f13f0b,49929516000034
0154b468-0250-4a28-af1f-3d5d6cbd24ef,
01d6d9db-23f2-457e-b976-068e365540c7,
01f70755-29b9-4ac3-bda7-76caad8bbca9,
023730dd-54bf-4399-830d-30d5e4703e3a,
024a7a02-48e3-43e7-942e-510f6345ee7d,
03e7eeb1-d95e-4468-b709-20e346a66359,
044a1e02-2e9e-4e46-b929-73ae92118507,
04881f06-33b7-4281-8838-a486f47e93f1,
04a78381-6ea6-4c82-af1e-d643cddccf7e,
04eb6531-7bfc-4bdb-8049-37abe38109e8,
054a592f-2be7-4c65-a06f-32e1d08dacc5,13002195900015
05609309-ba9f-4150-97f6-02d6be94db7b,
0631d182-5666-4050-b194-3900591cc43d,
0697962a-4fb2-4717-89d8-3a9ad802a0b2,
0789b84f-49c1-4504-9e41-1b5929085021,41238252500019
1250f9b9-83c7-4d71-89eb-79deef9df57b,
08bdb516-5092-47ec-bd4f-4e464d9c5ef6,
09130410-4673-4208-a33f-5bc9a9a62eb4,
092d717d-426b-4d20-ab5e-f117362ff395,49512342400022
0969d6c7-52a7-46f4-8c10-616723b23658,
096eb463-1d36-4803-be32-3ac5a1d46023,
09a54515-5ce3-4afb-9144-4992719cd95e,
09d0f0f4-cfee-4f8e-b720-8a448fd08a13,80284447200026
0a4ea0c0-da97-4735-a8d6-391adf7560ba,92402819400018
0a5fdf1f-3411-4aa4-a61c-bd1301c71736,
0b49bbcc-e2b7-414c-8aad-644edd44da6e,
0c4e9858-c3cc-4c2e-a429-1977da671fe5,
0d1e4f5b-4157-4a09-b239-4374b5849fe4,
0d845b85-5baf-4cec-b3ee-fe4b89dcf604,
0e10899f-6866-4711-a9b9-45177beaa776,
0e622873-46db-4533-9d02-1788bc585ccc,
0f349806-a3de-421c-9f9b-6cabcf115b7d,
0f76c6a6-6c9a-44fc-a4aa-67a31f752f70,
10776310-2400-4ec8-a548-b28ef1ff0e9d,
11bad2c5-a26b-4869-9a45-f4eccafcb5de,
12af04ce-083a-4758-8675-28deaa800b29,
1362fe51-5b20-4704-a66f-f224c6152548,
1426bcd5-ad75-48e3-b500-c30eea93ac63,
145df280-c95f-4fda-a32a-3f8fd2b2011c,22570001200019
149fd56b-ff23-48ea-9b70-d2793e78a70b,
14e9868c-da17-4bf9-a1e1-63f2f001974b,
169e65e5-b8a2-4070-a884-6a66b6a0bcd5,
19c14d8d-efdd-411a-bcae-28782896d42c,
efd109ad-3114-444f-a1d3-380e106d5f46,13000496300026
1a714eff-fe39-4ce1-b7c8-f210698bdf07,18000501900047
1b0607c1-da10-479a-a0dd-e96174ff29db,
1bc03748-8a67-45b8-b632-a6319094eb00,
1c6ff0b0-68b3-465c-a6bd-513d1f0bd2b1,
1c84762a-2ad0-4ba2-9f10-b7f8208ea7cf,
1cac5007-bbe7-4dde-bd59-e6240190295e,
1d1f1040-96a7-4e6a-8f59-4e2674fdcb6d,
1d721713-a958-436d-b3e6-a61831ec1828,
1d79e480-4890-41c9-b7fb-31bafb8cba7d,
1db58637-20d6-43a6-a514-734659bb72e5,
1dbc6185-0eba-4ad6-9e02-901159d23475,
1e046a50-4ed3-4d1e-bbba-4e56ae552f9b,
1e2e4ce5-9511-41e5-b643-6a394872aa66,17750156600018
68445c0a-ff1e-4d33-acdc-79cb05face80,53333616000015
1f31271e-12c7-4c76-91e9-90559ac4878c,
219578ae-4914-43a5-a55a-a036536ef61e,
22238904-d972-4dea-b4bd-0a95b428c29f,
2251302d-e2ca-4fe2-9964-d0240d4b29a8,
2265257d-330a-44d3-b49a-5793d646d7a9,
2302cd41-f5bf-432d-8ae7-50283e007343,
231ec4d5-37c7-411d-8a8a-32411b121cd6,
23e100dd-f5ba-44be-ba85-af2a382e7626,
2416448d-b19e-42d4-9c96-531cbef5af25,55204944776279
24629250-5b01-48fb-9e96-73fcad4d2be1,
2464d05f-0c5a-499a-9cb1-801eee565b46,
25667544-3c97-44dc-947d-44cd1b1b0471,
25ccf1b9-b51c-420e-843f-f2577f6163ca,
25f2ce5e-a4de-4fe6-8464-ea29d91e77c1,
260b4146-5145-48ee-a542-11cfc2ef11a8,
26d80daf-dcfb-4785-99c2-159af78a8055,
2753cc90-cb34-4bc6-a422-ec24497abbbf,
275e2af2-5d16-4096-9a5c-4128fdc13faf,
27ca272f-f3b5-4ea1-85c8-6ab543015c6c,
27dfa681-4a2e-4af7-aa25-a52843528195,
27ed02f8-f8e7-4b7c-aade-c1c30f2ab712,
28b726a4-8561-48ab-a950-0fe51bdf8d4d,
28bf021a-b049-4fa6-98be-57093d0e0682,91998137300013
2900cf7d-67e9-4a40-89a0-7b79ddce4314,39267050100049
293438e2-0c01-493c-b4b0-6c360cdfcfa9,
2a6418cc-c3e7-4ba8-a795-e7d01cef6e68,12000601000074
2a77f121-f566-49b5-9f0f-0ef72b56b649,
2a9f4dac-d42d-4579-b111-7b150c40462c,
2b334f67-3799-4fb1-9ba1-2edb68dbcd9b,
2b9dff00-962b-4fe8-bae6-79f342634fe5,
2bbfed12-fe9e-4e64-9698-d3fc67e66279,
2c3b9851-27e5-4cff-9cea-0611a4ee7cc0,
2d0418fd-db3d-4e46-9f60-1af60fc67484,02628013100025
2d23ff43-1772-491b-aabe-075bbdb21950,39267050100049
2d93acc8-249a-4abc-b920-cbbe12ff9a16,
2dec27c0-27ad-4dd2-9e43-11b27abb4258,32092397200022
2e0c0b2f-1f48-4660-91e8-51b57f433f2a,
2e3894c9-daa8-452f-a864-ba1ab4c026aa,89040635800014
2f1a9e3d-95f6-40e7-9db6-86c2df6ebebb,
2f70b32c-8615-4071-9c9d-d4f58e613a61,
2f84d406-883d-4a00-8faa-411d07c4a2eb,
2fd43237-d740-451e-9f95-97fd32b11d46,
2fe7cebd-baa8-412b-8bd5-aa989d978ea9,
300f50e2-bda2-4658-a437-5464f84823c2,10200000700017
30179305-2a9e-4294-a87c-ad2185171674,
301c4fd8-90a1-409e-829f-08e0a7a28cc2,
309343c2-11e8-4a28-8f53-c267c22083c3,
30d87365-b159-442d-955c-7a92ac8650bb,
30f37181-7336-4f22-85b4-167ab80796cf,
31d58dfa-23a8-4089-b4e9-46929e3c549d,
31ea29a7-5fd0-43c5-af5a-c4aa6b524ede,48894497600023
324d5bd0-8dfd-4656-95d4-84000eccdf23,
336d267b-d394-4f19-81d7-c2ceda49e699,
33961d19-5eb5-430a-950d-eba9ad2be3f6,
33fcec7c-6136-42dc-92e3-9af34f25b8fb,
33fd901f-f97d-4c61-8b5d-7f4277a39cc8,
3416fae2-4d29-42dd-b1c4-3651df950961,
34adf72f-6c27-4e35-9f22-43aedad2e80b,
35c1cb32-cb3f-4a71-a201-ae3c664506e4,
360008bb-4e12-4aac-91bf-0c70164a0b1a,
36143925-feec-4ec9-a618-ac2bfe2036d9,31749636200029
3723bd6a-bd20-403f-bece-e6b3213caac7,25330606200022
915a2081-89d9-4277-8a4c-d2b84b11fbc4,
373257ba-30f0-47f9-bd0d-501f766f963b,
374ccb9a-9e51-4f93-93e2-c51cef2c12f3,
3811cfbd-214b-427b-9aa0-c364269bb35b,22050001100089
3960b69d-326e-485a-83c5-7f2ff7fbeb38,
3a135acb-3a13-4d63-bfd6-bf6fef3d5d8b,
3a251421-238b-44d5-a555-d4df9c20c203,
3aa93543-c43f-4169-a47f-dc27c10e1a21,
3b314bd1-9b0e-4c76-bc45-a768092b6790,
3bc3822a-932d-4785-8f32-13298586bab9,
3c17b657-05aa-4148-8a48-48558d56cbea,13002591900015
3d421deb-1f3b-4513-b280-bc8d18533ff6,
3db6fb4e-a5b1-400f-be5b-fa705b926e07,83909570000010
3e42ae94-3811-4eea-afcc-a00dc5c6fad1,12006603000038
05976133-209b-425d-b84d-5914c61e3ed3,
3fc39528-3285-4b9a-9041-dd31822c0074,48330569400042
4077123e-34d4-407d-8931-e0a0bfb1509a,
40cd996f-d3e9-4428-89ce-771afe63f3c7,39267050100049
40f2ec72-8ea2-4b43-aa41-3b2b81e13c2b,18006701900430
40facd07-f280-4a96-a79c-d19cfc048b83,
41240f11-e422-4b93-b5b8-61699edc7c98,12002001101155
41e71cdf-9c8e-46dc-a877-dc56a1739382,
4264e1b0-1225-47bc-948c-e8afcb13e3f0,
42d127f1-5e4d-43b1-985c-7f0b31df909e,
436a4685-24cb-4757-aa69-12a8e16d2479,19440100600011
4382f3d8-164a-4f47-87e9-1c04f8b97432,12004305400010
43c4daf5-1e7f-4b8f-9d34-8d2918db46a9,
43e46f9c-4d46-47cb-821f-abd866c97cdb,
44218bc1-6634-44f0-9465-fd83e0fd72f9,
4421a12f-e2fd-44fb-a600-db992837b4a7,
443e8e39-220f-4d69-ad54-3f393f746645,
44778fd1-d695-43eb-a247-2696f2cecabd,
45b1f81e-d312-4577-ab81-938a0a676cb4,
45bb5953-e173-480c-a585-d12f124f3dec,
46193ecb-7cbb-4c6c-a67b-0216e6a5eb10,
461fdd24-52ff-401f-ad31-1a25dc689631,
f094f723-50a8-4351-a68e-6aac5586357d,35064200500010
46a2b0ad-b63a-427c-9c3b-13b15500fbd5,
48e9e212-da3f-45a0-990d-eeb69775111b,82911793600015
4926c2b4-8ea7-4f3a-9f3a-cbbda255a725,
49be5ed4-ede4-46a5-af94-5b73f4acd09e,
49d44e96-c2ec-48a3-8b7b-f2b702376541,83291085500010
49f14616-9452-4b06-a0bb-3225d786807d,97829702600012
4a7c3492-1c35-4ad8-9972-c6e237946d36,
4aa63d01-ab01-49be-a8f8-a1b36487e776,
4ae32a9a-23c9-4ae1-8457-74e3aecd6fd4,
4b45ac96-6675-42e1-96ac-d00e47c02cd7,
4cb830dc-71f7-45a0-905f-bd29b9888c49,
4cb8f4a3-cf23-4e83-b5b3-94147f361abb,
895cd84a-ba2b-4483-8e8c-b17e684adba0,
4dc5ba13-835c-4f78-bb17-a9c9eb32763d,
4e2e0596-58cb-4891-b408-a2221cb9e735,
4f1db67c-99b3-4bf0-ab1e-80a562caae09,
51cdf3f8-4eaf-43cd-8e6e-f6df907bbed4,
53495d16-7d47-4c59-aed5-ad4377bf409e,
53594ffd-0311-4715-8cf0-45b49790d3ce,
543c36ae-a755-4f98-b15a-bcbe0cdcbaa6,
54a4280e-26fd-46db-97c5-f0362cc6998e,
56d281a3-f5e3-4826-bc57-570e86f5f27a,
5732cc4c-e1f5-44d2-aaf3-905a635e3365,
57984bad-b0ab-4d1b-83da-d7a6a0ad77fa,
581ab492-c4e2-4582-b1ec-d50f7f35069d,
583d3340-12a5-4226-91f3-caa432d1b135,
592d17ad-0191-4d12-ba57-e8ca62bf4e9b,
5a33fdf8-018f-445d-a74c-b817724aba0e,51747129800011
5aa66b2e-9bb6-4794-9044-dba66624a469,13002591900015
5b025791-5ca0-45f3-aee8-9db0635c245e,18000501900047
5b5f402d-d987-4f1c-ae20-b14d5d8e5c0b,87813968200016
5c82d456-3eeb-42f9-99de-9f0e835069ee,
5dc1adfe-15d9-41ed-9327-b421cfab6bd6,
5dcca7bf-cf7b-4d4e-8fc7-9a4ba4ab2602,
5e9984cc-71a7-4c87-8c25-7c6f58832288,
5e9f92ab-43ca-4d02-a8c7-d4d7faf7cc87,
5ebf34e6-2760-43c5-ba6c-cb0aa4aace18,
5f67a65f-3787-41c9-b810-0132300dcb75,
6009084c-6a6c-4309-bd9d-89ae98a1bd78,
6076646d-e0d1-46b5-bd4b-b938e0fd1bcc,
60849d10-23d4-4829-8d5d-481445d7a405,
6087c214-420e-461f-a955-ad7c8fe3ab03,
61e25a4a-f562-4982-9302-ef6bdb1df8c8,
62437be7-1580-44ac-b32a-aa2b4f07e94d,
628af548-7a4d-4eee-8bac-d43b063bb12d,
62d38b8f-cbce-4598-9e29-8fa4a253c2a7,
63c76f67-96f2-4dcb-821f-d485e99b9bfb,
645e43bb-392d-40fd-9933-aca61074ce6a,
64f6115c-66d3-487e-84db-30e6941b8563,
652e909f-cd40-49bf-8656-a03b2fa819c6,
6640fb65-2f23-4aac-a248-0eece7816a01,
66bdf221-c3f9-4355-94a0-bc05d6640886,
66c8161b-4485-4464-a1f8-f01bad9e408c,11000029600274
674bd232-3a31-4c22-891a-3696678798cf,
67fe0079-b9da-47d2-92d9-7154b0d4fe67,
68d3a627-ff69-4023-8a01-8dc187d93b3b,12004408600029
691226fb-19d9-42a2-86df-4c003f7b8e3d,79884360300019
6b1964e0-2a38-4cc4-bcb0-6ed55caf2a95,
6babba4e-e5dc-4db8-97c9-4acf2968f99f,91998137300013
6bbdb121-256b-404b-962d-e9b0b9eafb93,39267050100049
6bd1b71b-696d-4c26-a235-324402a54aa0,
6c24bb60-56d5-45ff-8f2b-cc90cd7f2118,
6c7218c7-aea9-4178-8d23-d9a07465cd99,
6e03b630-772b-4dc1-8bc0-f23424e97321,
6ec3e48d-a351-4e85-b94a-5daa996d0909,
6f72d781-6523-41b8-9957-668065bbf9bb,10725488000019
6fe0d6a1-08d3-42de-9201-553dceab6fd0,
9fb6878e-e8dc-415b-8f3c-0e8eeb5a867f,13001117400013
700ca10a-fd42-43e1-904c-5caeb19a21ad,39267050100049
704f0339-27d9-48e1-a4ee-499456ee4aff,
70579cfd-63ac-4032-aea3-a04f5635763e,
70747cb6-eb02-4776-8f19-1b30c22e3b4f,
70eb6230-3c4a-42c8-acb5-603b64df8146,
a0e20b5c-ec8d-4eb2-96d7-c50b921e448f,
70f3bd0b-46ab-4e31-9a8b-b0bdd9f4afd6,39267050100049
70f40835-66e8-4cb0-9e16-24de28423ae8,
717e9405-6c76-4401-aa52-b332bfd9b09f,
719e915a-b277-4af9-b8bc-0c54456a2587,
71c62ec3-85f2-4089-afa6-5179d14082c3,
71f1e4c2-cc42-45bc-bfd6-60c1533aa92c,
72569d98-5b45-477c-ba48-ba88e88be503,
738d85d4-9e4f-41f3-9b8f-cb63b6ba9f9d,
73cba268-fec6-470c-8f80-acf929569abc,44338132200025
740adcc2-67fe-4415-a9ce-ee2659f620ab,
74271d5f-953b-4ef3-94a8-d81d64c74161,
743f2510-592b-4f66-9cec-85bda00228a9,
74fcb689-d220-4d2d-a19d-4f046e82f3f5,
75fec278-4697-4698-97d2-99de7c91e742,
761c8ef2-9c2d-4a43-acd1-fcc3b46de201,
7665eb46-11bd-442f-84b6-c99cb1247048,
77dff1f4-dc4c-4f56-989a-2676d6ddba26,
77e86866-b406-4bc6-8503-b6718b24cd47,
78a5bbcc-f87f-43ac-9647-14f62cc3d480,
79585f94-e217-485a-a512-62dbc237ebcf,
79bc7876-78c5-44dd-a135-65f97a42acf1,
7a453d97-a70f-4564-b8bf-89987f487647,
7a6df5cd-0793-46d6-8815-d8f90ed58bef,
a972274b-c79e-44ba-9d2c-934b0c769383,
aa77957f-5e95-464c-80f6-89cb0722ae71,
7a7f6fb9-7ca1-46ba-8823-783fd65e2c16,
7af17a09-f8e5-4920-a11e-3ef53a67306b,13000207400149
7b58b913-0a94-48c8-b74e-9669a7a62d2f,
7b93b410-a1f8-4c82-b52f-bad68c7fe3c3,
7bb46361-9624-4bef-a28b-12b2e249186b,90244559200014
7be88ec6-78a9-4a7a-84e2-844b12bc3e25,
7cc0d593-ab90-4651-a952-1b3e5cc75b2d,
7cc5eaba-afc5-44df-bc57-38efd6703112,
7ce6d044-245d-4ebb-9df7-67bfa15811e2,52020629300018
7ced1151-0731-48be-b0bd-88bb5a55c518,
7cfb1199-de0f-4e0c-9b85-ecb92b2357f2,
7d6d97d6-df61-457a-85d7-1f8f4df44f41,
7d912c76-663b-481c-8f6a-36a18813c314,33202372000086
7dc664f5-7bde-4237-a5f7-5e61d272eb6c,
7e618dac-1e71-4e99-8476-3180bdca9075,
7ea15265-4c6d-4e0d-a912-25514f1fe204,35360379800045
7ef60b5d-8466-4793-a8e1-ba11e0424094,19681166500013
7fe3098b-599f-46d3-829d-1a88bc9d1087,
80b6fd3b-1131-4dfd-8ab5-732a0426fd74,40432617500027
80e80bcb-59bf-4db2-962a-28f48b67d8f1,
80f6d27e-8eee-4a34-9482-40931a62c33c,
812a3db1-cf15-4c63-a964-0dc853a1a70a,
81d5b0e4-1905-4840-9db6-3715b069cf00,15700018300010
81e5a574-b321-4fab-9421-06c42e287c45,13000552300019
83f4c04e-91e0-4c4c-8530-943817106e72,
87021f31-e0bc-488b-8dba-e41ecf8e3430,
873969f3-8dd9-4449-b346-f589190e12db,
873b53e5-4523-4620-8f4b-d54687bed70b,
873d6bf8-d55d-48cc-94c5-7121fee3f575,
8744086d-5b53-4809-89ee-0e31cdaefa7c,
87533ae4-0cc8-482f-974f-6be3a7aed346,
87926baa-f630-4d4b-b63a-67170f2ed372,17993520000016
87c394d0-c023-41fe-a1e2-2841b7cefa0f,12001505200018
88201384-858d-45de-a719-6853f72f1805,
88bc58d6-58a2-41a8-80a2-895d6247a736,39267050100049
88d3d54b-7fcb-4a96-9e46-86efe13aebd4,
88ff6b0c-38d0-450d-a8fe-9bc316136df1,
89e45a76-16fb-47e8-8c49-62a947455165,
89ed23fd-5ee2-45be-90fe-4cd2143e91d2,89900914600015
8a23ead9-c095-4d0e-bb73-cf036169b9a4,
8aa11a8f-a670-46e6-a24a-eb3465a519cc,
8b1a7b00-ee73-458b-96c5-3464f90227a8,
8c29b51c-63ef-4c5f-bbb0-7d4ea52230b3,
8c476cfb-3070-446b-9eba-deb07edfeaef,
8d989415-d3e8-493d-adef-dbeb212ee811,
8dbbd52f-f261-4fba-89ad-78161dc1e349,
8dee10e3-7c15-4fd9-ad63-21d5d91c1882,
8eecced1-145e-475e-97b5-b565893f470d,
8f0df690-9f34-4b53-82c6-9f112393d20e,42336061900013
8fe9f1eb-a17f-4a0d-bcca-747edc219973,
90350467-91e6-4a83-a759-2fe6b7edd2fa,
9044113f-7e1c-4d43-bcba-f3483f2e2dbe,13001202400183
90e2e43e-015c-4260-be06-530820d5b898,
90f666c2-312a-4194-b8ab-ef44fa27ca3e,
9100015f-96fd-4ed7-8dd2-e859a1159648,
9106e309-afe2-4a1f-a9f6-77c06c1af83f,
91625723-27ab-4362-bc81-df2b84e8f3e0,
91921f46-7b30-49d7-8dad-d34f41172d53,
91b250b3-d2ec-4308-a5fc-8bb3f487094c,
91b3d696-9876-437f-bac5-98c1628b657c,
9556b6b9-06ae-4648-8c3e-2ee55b333db0,
91ebcc1f-8797-4fd6-8a9f-f8f0e4924cda,
91f9899d-ef8e-47e7-8ce3-5f466dfeba92,
920aaf37-7792-4c6f-b0b6-37ffc45c55c2,33141808700010
92355a6d-e945-4c69-908e-8c83838147d5,
92e07fbd-10d7-44bf-be61-d99f6521e872,
931d4113-179f-42db-8bdd-60980289f11a,35177112600023
932c7f11-69a2-4f7f-bca8-40673f9dd0a0,
932da84f-7bed-49e3-9991-55f9a26de720,12002001101155
93cfee61-cf2b-4463-8956-060fb8917979,
93d4d5de-ac4d-4c3a-a5d3-521f244d3164,13001293300011
93d73741-b126-4672-b8ee-3932cca5d88a,33818372600029
948e978f-c849-4602-883a-78fb1c1b8b43,79786897300018
970edb1d-4b4e-4e57-be27-1a18e725d82e,
97eba6c7-3e8d-4d9d-af81-672fa9d19a2a,
982955cf-a0a7-44f1-956d-6205f6a65ef7,
98c491d2-8d28-496b-821d-3838b378c31f,
9994fc94-f0dc-4f8c-abb3-5dbaf1adf337,
9a02f1dd-5ab1-4d13-bb87-d002d5d06381,
9a2735ba-2ac6-4fc6-b080-765d3eb4a57c,
9ac173d2-833a-4798-99f0-e0fd5b56e932,
9ac3cffc-085e-437f-9960-75136c00c9d3,
9af36c38-444b-48e6-8dae-de3020d19cca,
9c0f586e-9b81-4b83-9f82-9288b6b222f1,69204158500583
9d6f56dc-7a46-49c3-a850-0158b2deb2a1,02406785200012
9d773554-71ff-4ded-ad5b-6aafe1540ac8,
9d793569-da08-4c74-b558-d5492ff56b33,
9da75717-7a15-47b1-add2-79974292a7f0,
9dcdfedd-f07d-4846-a013-2028974b39eb,
9e775ff4-c31c-4f5a-a261-c963207fd11d,
9f56c461-6d29-4e5e-8641-7f15080b7784,
a049c0d4-195f-4909-8f18-010ac1a225c4,
a07a51d7-71cf-4b21-9c0d-05190d2d7995,
d4b5f618-7dcd-49d7-a0e7-c77c8a4cdfb0,13002484700019
a0ecbac7-3992-4346-8c98-d5e88e1ce7aa,
a130c148-1a8e-4380-916a-33a513c5969f,
a13979f8-5ef6-42e1-b490-f32954f93a1a,
a28dd434-aeb9-4ea6-9fad-b515b1493844,
a39cbd9a-ec11-46e8-a91a-079b8cee87a4,13001018400013
a4129090-45cf-477c-b40d-aad7f50c8ddd,94800893300012
a422e6c5-7972-423b-8711-0d3878a36025,
a45faf4e-e4f7-4d05-a608-87193fbd957b,
a49e5b76-238e-4445-a5b7-9c50bab9c867,19870669900321
a5c28f62-fa0f-4f22-8271-cbbaa252d597,
a63b26a3-c6af-46d8-86f9-8703af9c9313,
a699f836-3912-4d27-b19f-c862521096e6,
a7235a6f-4338-4966-a603-849a6169b780,
a73feefe-5762-4c42-a81d-3d8a06536c96,12000601000074
a75eeda7-252a-42ff-91bf-a778428db72b,
a7739ed7-00d5-4e61-a63f-2f768c535ea7,
